name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
decan-1-ol,CCCCCCCCCCO,NIST_XML_SetA,C10H22O,158.285,8,1,1,20.23,3.119400000000002,-,-,-,-,-,-,-,-,-,-,-,373.9,SetA,10.1016/j.tca.2006.10.025,Excess molar enthalpies and heat capacities of dimethyl sulfoxide + seven normal alkanols at 303.15K and atmospheric pressure,Thermochim. Acta,2007,Liquid,298.15,101.325,5.8,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",MWKFXSUHUHTGQN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.10.025.xml,"(0.0, 0.0, 5.8)",inchikey::MWKFXSUHUHTGQN-UHFFFAOYSA-N
"1,9-dibromononane",BrCCCCCCCCCBr,NIST_XML_SetA,C9H18Br2,286.051,8,0,0,0.0,4.506900000000004,-,-,-,-,-,-,-,-,-,-,-,335.29,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,5.81,InChI=1S/C9H18Br2/c10-8-6-4-2-1-3-5-7-9-11/h1-9H2,WGAXVZXBFBHLMC-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 5.81)",inchikey::WGAXVZXBFBHLMC-UHFFFAOYSA-N
1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C13H21F6N3O4S2,461.4500000000001,8,0,5,91.19,3.3423000000000025,-,-,-,-,-,-,-,-,-,-,-,659.2,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,6.0,"InChI=1S/C11H21N2.C2F6NO4S2/c1-3-4-5-6-7-8-13-10-9-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-11H,3-8H2,1-2H3;/q+1;-1",WVQAAZONSAUQTE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 6.0)",inchikey::WVQAAZONSAUQTE-UHFFFAOYSA-N
1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C11H17F6N3O4S2,433.3960000000001,6,0,5,91.19,2.562100000000001,-,-,-,-,-,-,-,-,-,-,-,595.6,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,6.0,"InChI=1S/C9H17N2.C2F6NO4S2/c1-3-4-5-6-11-8-7-10(2)9-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7-9H,3-6H2,1-2H3;/q+1;-1",PIZIXRLDZQRSNU-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 6.0)",inchikey::PIZIXRLDZQRSNU-UHFFFAOYSA-N
1-methylpyridinium methylsulfate,COS(=O)(=O)[O-].C[n+]1ccccc1,NIST_XML_SetA,C7H11NO4S,205.23499999999999,1,0,4,70.31,-0.3958999999999997,-,-,-,-,-,-,-,-,-,-,-,299.0,SetA,10.1021/je201334p,Article  Physical and Excess Properties of Eight Binary Mixtures Containing Water and Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,298.15,101.325,6.0,"InChI=1S/C6H8N.CH4O4S/c1-7-5-3-2-4-6-7;1-5-6(2,3)4/h2-6H,1H3;1H3,(H,2,3,4)/q+1;/p-1",QZJOMPYEGLQVQM-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201334p.xml,"(0.0, 0.0, 6.0)",inchikey::QZJOMPYEGLQVQM-UHFFFAOYSA-M
2-ethyl-1-butanol,CCC(CC)CO,NIST_XML_SetA,C6H14O,102.17699999999999,3,1,1,20.23,1.4149,-,-,-,-,-,-,-,-,-,-,-,250.7,SetA,10.1016/j.jct.2012.09.027,"Density, speed of sound, heat capacity, and related properties of 1-hexanol and 2-ethyl-1-butanol as function of temperature and pressure",J. Chem. Thermodyn.,2013,Liquid,298.15,101.325,6.1,"InChI=1S/C6H14O/c1-3-6(4-2)5-7/h6-7H,3-5H2,1-2H3",TZYRSLHNPKPEFV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.09.027.xml,"(0.0, 0.0, 6.1)",inchikey::TZYRSLHNPKPEFV-UHFFFAOYSA-N
dodecan-1-ol,CCCCCCCCCCCCO,NIST_XML_SetA,C12H26O,186.33899999999997,10,1,1,20.23,3.8996000000000035,-,-,-,-,-,-,-,-,-,-,-,441.9,SetA,10.1021/je025524o,Heat capacities and derived thermodynamic functions of 1-dodecanol and 1-tridecanol between 10 K and 370 K and heat capacities of 1-pentadecanol and 1-heptadecanol between 300 K and 380 K and correlationos for the heat capacity and the entropy of liquid n-alcohols,J. Chem. Eng. Data,2003,Liquid,298.15,101.325,6.1,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",LQZZUXJYWNFBMV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je025524o.xml,"(0.0, 0.0, 6.1)",inchikey::LQZZUXJYWNFBMV-UHFFFAOYSA-N
1-chlorohexane,CCCCCCCl,NIST_XML_SetA,C6H13Cl,120.623,4,0,0,0.0,2.805500000000001,-,-,-,-,-,-,-,-,-,-,-,204.33048328,SetA,10.1021/je034013e,"Temperature Dependence of the Thermophysical Properties of 1-Chlorohexane, 1-Iodohexane, 1-Iodoheptane, and 1-Chlorononane at Saturation Condition",J. Chem. Eng. Data,2004,Liquid,298.15,101.325,6.15162612,"InChI=1S/C6H13Cl/c1-2-3-4-5-6-7/h2-6H2,1H3",MLRVZFYXUZQSRU-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je034013e.xml,"(0.0, 0.0, 6.15162612)",inchikey::MLRVZFYXUZQSRU-UHFFFAOYSA-N
(-)-verbenone,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,NIST_XML_SetA,C10H14O,150.22099999999998,0,0,1,17.07,2.1776999999999997,-,-,-,-,-,-,-,-,-,-,-,270.55259348,SetA,10.1016/j.jct.2013.01.009,Thermodynamic study of selected monoterpenes,J. Chem. Thermodyn.,2013,Liquid,298.15,101.325,6.31899112,"InChI=1S/C10H14O/c1-6-4-9(11)8-5-7(6)10(8,2)3/h4,7-8H,5H2,1-3H3/t7-,8+/m0/s1",DCSCXTJOXBUFGB-JGVFFNPUSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2013.01.009.xml,"(0.0, 0.0, 6.31899112)",inchikey::DCSCXTJOXBUFGB-JGVFFNPUSA-N
1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,NIST_XML_SetA,C8H15F6N2P,284.1839999999999,3,0,1,8.809999999999999,4.495100000000003,-,-,-,-,-,-,-,-,-,-,-,407.66,SetA,10.1021/je060222y,"Thermodynamic Properties of Imidazolium-Based Ionic Liquids: Densities, Heat Capacities, and Enthalpies of Fusion of [bmim][PF6] and [bmim][NTf2]",J. Chem. Eng. Data,2006,Liquid,298.15,101.325,6.32,"InChI=1S/C8H15N2.F6P/c1-3-4-5-10-7-6-9(2)8-10;1-7(2,3,4,5)6/h6-8H,3-5H2,1-2H3;/q+1;-1",IXQYBUDWDLYNMA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je060222y.xml,"(0.0, 0.0, 6.32)",inchikey::IXQYBUDWDLYNMA-UHFFFAOYSA-N
1-butyl-3-methylimidazolium methyl sulfate,CCCCn1cc[n+](C)c1.COS(=O)(=O)[O-],NIST_XML_SetA,C9H18N2O4S,250.31999999999996,4,0,5,75.24,0.20570000000000022,-,-,-,-,-,-,-,-,-,-,-,416.2,SetA,10.1016/j.fluid.2008.09.004,Excess properties for binary systems ionic liquid + ethanol: Experimental results and theoretical description using the ERAS model,Fluid Phase Equilib.,2008,Liquid,298.15,101.325,6.4,"InChI=1S/C8H15N2.CH4O4S/c1-3-4-5-10-7-6-9(2)8-10;1-5-6(2,3)4/h6-8H,3-5H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",MEMNKNZDROKJHP-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2008.09.004.xml,"(0.0, 0.0, 6.4)",inchikey::MEMNKNZDROKJHP-UHFFFAOYSA-M
2-(2-hexyloxyethoxy)ethanol,CCCCCCOCCOCCO,NIST_XML_SetA,C10H22O3,190.283,10,1,3,38.69,1.5922,-,-,-,-,-,-,-,-,-,-,-,421.0,SetA,10.1021/acs.jced.5b00051,Measurement and Prediction of Molar Heat Capacities of Liquid Polyoxyethylene Glycol Monoalkyl Ethers (CnEm),J. Chem. Eng. Data,2015,Liquid,298.15,101.325,6.5,"InChI=1S/C10H22O3/c1-2-3-4-5-7-12-9-10-13-8-6-11/h11H,2-10H2,1H3",GZMAAYIALGURDQ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00051.xml,"(0.0, 0.0, 6.5)",inchikey::GZMAAYIALGURDQ-UHFFFAOYSA-N
1-iodohexane,CCCCCCI,NIST_XML_SetA,C6H13I,212.074,4,0,0,0.0,3.0017000000000014,-,-,-,-,-,-,-,-,-,-,-,217.79783103,SetA,10.1021/je034013e,"Temperature Dependence of the Thermophysical Properties of 1-Chlorohexane, 1-Iodohexane, 1-Iodoheptane, and 1-Chlorononane at Saturation Condition",J. Chem. Eng. Data,2004,Liquid,298.15,101.325,6.57422859,"InChI=1S/C6H13I/c1-2-3-4-5-6-7/h2-6H2,1H3",ANOOTOPTCJRUPK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je034013e.xml,"(0.0, 0.0, 6.57422859)",inchikey::ANOOTOPTCJRUPK-UHFFFAOYSA-N
1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,NIST_XML_SetA,C10H19BF4N2,254.07999999999998,5,0,1,8.809999999999999,3.1929000000000016,-,-,-,-,-,-,-,-,-,-,-,427.8,SetA,10.1016/j.fluid.2008.09.004,Excess properties for binary systems ionic liquid + ethanol: Experimental results and theoretical description using the ERAS model,Fluid Phase Equilib.,2008,Liquid,298.15,101.325,6.6,"InChI=1S/C10H19N2.BF4/c1-3-4-5-6-7-12-9-8-11(2)10-12;2-1(3,4)5/h8-10H,3-7H2,1-2H3;/q+1;-1",MFXLOVLEQJRXFP-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2008.09.004.xml,"(0.0, 0.0, 6.6)",inchikey::MFXLOVLEQJRXFP-UHFFFAOYSA-N
"1,11-dibromoundecane",BrCCCCCCCCCCCBr,NIST_XML_SetA,C11H22Br2,314.105,10,0,0,0.0,5.287100000000005,-,-,-,-,-,-,-,-,-,-,-,394.92,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,6.84,InChI=1S/C11H22Br2/c12-10-8-6-4-2-1-3-5-7-9-11-13/h1-11H2,SIBVHGAPHVRHMJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 6.84)",inchikey::SIBVHGAPHVRHMJ-UHFFFAOYSA-N
"3,6,9,12-tetraoxatridecanol",COCCOCCOCCOCCO,NIST_XML_SetA,C9H20O5,208.254,11,1,5,57.150000000000006,-0.32509999999999944,-,-,-,-,-,-,-,-,-,-,-,448.6,SetA,10.1021/acs.jced.5b00051,Measurement and Prediction of Molar Heat Capacities of Liquid Polyoxyethylene Glycol Monoalkyl Ethers (CnEm),J. Chem. Eng. Data,2015,Liquid,298.15,101.325,6.9,"InChI=1S/C9H20O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,2-9H2,1H3",ZNYRFEPBTVGZDN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00051.xml,"(0.0, 0.0, 6.9)",inchikey::ZNYRFEPBTVGZDN-UHFFFAOYSA-N
cyclohexanone,O=C1CCCCC1,NIST_XML_SetA,C6H10O,98.145,0,0,1,17.07,1.5196,-,-,-,-,-,-,-,-,-,-,-,178.27,SetA,10.1021/acs.jced.6b00606,"Thermodynamic Studies of Molecular Interactions in Mixtures Containing Tetrahydropyran, 1,4-dioxane and Cyclic ketones",J. Chem. Eng. Data,2017,Liquid,298.15,101.325,6.92,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,JHIVVAPYMSGYDF-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.6b00606.xml,"(0.0, 0.0, 6.92)",inchikey::JHIVVAPYMSGYDF-UHFFFAOYSA-N
1-octyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C14H23F6N3O4S2,475.4770000000001,9,0,5,91.19,3.732400000000003,-,-,-,-,-,-,-,-,-,-,-,690.2,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,7.0,"InChI=1S/C12H23N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h10-12H,3-9H2,1-2H3;/q+1;-1",LECQXINNQGHJBM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 7.0)",inchikey::LECQXINNQGHJBM-UHFFFAOYSA-N
1-iodoheptane,CCCCCCCI,NIST_XML_SetA,C7H15I,226.101,5,0,0,0.0,3.3918000000000026,-,-,-,-,-,-,-,-,-,-,-,249.83880935,SetA,10.1021/je034013e,"Temperature Dependence of the Thermophysical Properties of 1-Chlorohexane, 1-Iodohexane, 1-Iodoheptane, and 1-Chlorononane at Saturation Condition",J. Chem. Eng. Data,2004,Liquid,298.15,101.325,7.46124951,"InChI=1S/C7H15I/c1-2-3-4-5-6-7-8/h2-7H2,1H3",LMHCYRULPLGEEZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je034013e.xml,"(0.0, 0.0, 7.46124951)",inchikey::LMHCYRULPLGEEZ-UHFFFAOYSA-N
cycloheptanone,O=C1CCCCCC1,NIST_XML_SetA,C7H12O,112.172,0,0,1,17.07,1.9097,-,-,-,-,-,-,-,-,-,-,-,202.01,SetA,10.1021/acs.jced.6b00606,"Thermodynamic Studies of Molecular Interactions in Mixtures Containing Tetrahydropyran, 1,4-dioxane and Cyclic ketones",J. Chem. Eng. Data,2017,Liquid,298.15,101.325,7.84,InChI=1S/C7H12O/c8-7-5-3-1-2-4-6-7/h1-6H2,CGZZMOTZOONQIA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.6b00606.xml,"(0.0, 0.0, 7.84)",inchikey::CGZZMOTZOONQIA-UHFFFAOYSA-N
1-benzyl-3-methyl-1H-imidazolium chloride,C[n+]1ccn(Cc2ccccc2)c1.[Cl-],NIST_XML_SetA,C11H13ClN2,208.692,2,0,1,8.809999999999999,-1.6350999999999976,-,-,-,-,-,-,-,-,-,-,-,338.42787007,SetA,10.1016/j.jct.2016.04.009,Phase behavior and heat capacities of the 1-benzyl-3-methylimidazolium ionic liquids,J. Chem. Thermodyn.,2016,Metastable liquid,298.15,101.325,7.86750367,"InChI=1S/C11H13N2.ClH/c1-12-7-8-13(10-12)9-11-5-3-2-4-6-11;/h2-8,10H,9H2,1H3;1H/q+1;/p-1",FCRZSGZCOGHOGF-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.04.009.xml,"(0.0, 0.0, 7.86750367)",inchikey::FCRZSGZCOGHOGF-UHFFFAOYSA-M
"1,2-diethylpyridinium ethylsulfate",CCOS(=O)(=O)[O-].CCc1cccc[n+]1CC,NIST_XML_SetA,C11H19NO4S,261.3429999999999,4,0,4,70.31,1.0395,-,-,-,-,-,-,-,-,-,-,-,412.0,SetA,10.1021/je201334p,Article  Physical and Excess Properties of Eight Binary Mixtures Containing Water and Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C9H14N.C2H6O4S/c1-3-9-7-5-6-8-10(9)4-2;1-2-6-7(3,4)5/h5-8H,3-4H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",NXBJFTWHMXIONT-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201334p.xml,"(0.0, 0.0, 8.0)",inchikey::NXBJFTWHMXIONT-UHFFFAOYSA-M
1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,NIST_XML_SetA,C11H20N4,208.30900000000003,3,0,2,61.68,2.3491600000000004,-,-,-,-,-,-,-,-,-,-,-,502.0,SetA,10.1021/je300384g,Thermophysical Properties of the Pure Ionic Liquid 1-Butyl-1-methylpyrrolidinium Dicyanamide and Its Binary Mixtures with Alcohols,J. Chem. Eng. Data,2013,Liquid,298.15,101.325,8.0,"InChI=1S/C9H20N.C2N3/c1-3-4-7-10(2)8-5-6-9-10;3-1-5-2-4/h3-9H2,1-2H3;/q+1;-1",LBHLGZNUPKUZJC-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je300384g.xml,"(0.0, 0.0, 8.0)",inchikey::LBHLGZNUPKUZJC-UHFFFAOYSA-N
1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](C)c1.N#C[N-]C#N,NIST_XML_SetA,C10H15N5,205.265,3,0,3,70.49,1.43496,-,-,-,-,-,-,-,-,-,-,-,376.0,SetA,10.1021/je201334p,Article  Physical and Excess Properties of Eight Binary Mixtures Containing Water and Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C8H15N2.C2N3/c1-3-4-5-10-7-6-9(2)8-10;3-1-5-2-4/h6-8H,3-5H2,1-2H3;/q+1;-1",ICIVTHOGIQHZRY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201334p.xml,"(0.0, 0.0, 8.0)",inchikey::ICIVTHOGIQHZRY-UHFFFAOYSA-N
1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C18H31F6N3O4S2,531.585,13,0,5,91.19,5.292800000000005,-,-,-,-,-,-,-,-,-,-,-,820.2,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C16H31N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-16H,3-13H2,1-2H3;/q+1;-1",RJCNRVFKCLDBEC-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 8.0)",inchikey::RJCNRVFKCLDBEC-UHFFFAOYSA-N
1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1.F[B-](F)(F)F,NIST_XML_SetA,C8H12BF4N,208.99499999999995,2,0,0,3.88,2.684100000000001,-,-,-,-,-,-,-,-,-,-,-,363.0,SetA,10.1016/j.jct.2011.08.015,Thermophysical properties of 1-propylpyridinium tetrafluoroborate,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C8H12N.BF4/c1-2-6-9-7-4-3-5-8-9;2-1(3,4)5/h3-5,7-8H,2,6H2,1H3;/q+1;-1",UHJJEHLGNUHPGH-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2011.08.015.xml,"(0.0, 0.0, 8.0)",inchikey::UHJJEHLGNUHPGH-UHFFFAOYSA-N
"1,2-dimethoxypropane",COCC(C)OC,NIST_XML_SetA,C5H12O2,104.14899999999999,3,0,2,18.46,0.6677,-,-,-,-,-,-,-,-,-,-,-,216.5,SetA,10.1016/j.fluid.2016.09.002,Heat capacity of dowanols within a temperature range of (275.15 to 339.15) K. Measurements and prediction.,Fluid Phase Equilib.,2016,Liquid,298.15,101.325,8.4,"InChI=1S/C5H12O2/c1-5(7-3)4-6-2/h5H,4H2,1-3H3",LEEANUDEDHYDTG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2016.09.002.xml,"(0.0, 0.0, 8.4)",inchikey::LEEANUDEDHYDTG-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium thiocyanate,CCn1cc[n+](C)c1.N#C[S-],NIST_XML_SetA,C7H11N3S,169.25300000000001,1,0,3,32.599999999999994,0.3468800000000001,-,-,-,-,-,-,-,-,-,-,-,281.44698760012,SetA,10.1021/je200790q,Thermophysical Characterization of Ionic Liquids Able To Dissolve Biomass,J. Chem. Eng. Data,2011,Liquid,298.15,101.325,8.44346717248,"InChI=1S/C6H11N2.CHNS/c1-3-8-5-4-7(2)6-8;2-1-3/h4-6H,3H2,1-2H3;3H/q+1;/p-1",VASPYXGQVWPGAB-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je200790q.xml,"(0.0, 0.0, 8.44346717248)",inchikey::VASPYXGQVWPGAB-UHFFFAOYSA-M
2-nitrobenzenesulfonamide,NS(=O)(=O)c1ccccc1[N+](=O)[O-],NIST_XML_SetA,C6H6N2O4S,202.191,2,1,4,103.29999999999998,0.2422000000000003,-,-,-,-,-,-,-,-,-,-,-,179.539696962708,SetA,10.1016/j.jct.2009.10.003,Determination of the energies of combustion and enthalpies of formation of nitrobenzenesulfonamides by rotating-bomb combustion calorimetry,J. Chem. Thermodyn.,2010,Liquid,298.15,101.325,8.49193464,"InChI=1S/C6H6N2O4S/c7-13(11,12)6-4-2-1-3-5(6)8(9)10/h1-4H,(H2,7,11,12)",GNDKYAWHEKZHPJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2009.10.003.xml,"(0.0, 0.0, 8.49193464)",inchikey::GNDKYAWHEKZHPJ-UHFFFAOYSA-N
3-nitrobenzenesulfonamide,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,NIST_XML_SetA,C6H6N2O4S,202.191,2,1,4,103.29999999999998,0.2422000000000003,-,-,-,-,-,-,-,-,-,-,-,199.9607981016,SetA,10.1016/j.jct.2009.10.003,Determination of the energies of combustion and enthalpies of formation of nitrobenzenesulfonamides by rotating-bomb combustion calorimetry,J. Chem. Thermodyn.,2010,Liquid,298.15,101.325,8.49193464,"InChI=1S/C6H6N2O4S/c7-13(11,12)6-3-1-2-5(4-6)8(9)10/h1-4H,(H2,7,11,12)",TXTQURPQLVHJRE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2009.10.003.xml,"(0.0, 0.0, 8.49193464)",inchikey::TXTQURPQLVHJRE-UHFFFAOYSA-N
