name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
dimethyl sulfoxide,CS(C)=O,NIST_XML_SetA,C2H6OS,78.136,0,0,1,17.07,-0.00529999999999986,-,-,-,-,-,-,-,-,-,-,-,151.5,SetA,10.1016/j.tca.2006.10.025,Excess molar enthalpies and heat capacities of dimethyl sulfoxide + seven normal alkanols at 303.15K and atmospheric pressure,Thermochim. Acta,2007,Liquid,298.15,101.325,2.3,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.10.025.xml,"(0.0, 0.0, 2.3)",inchikey::IAZDPXIOMUYVGZ-UHFFFAOYSA-N
(methyl sulfoxide)-d6,[2H]C([2H])([2H])S(=O)C([2H])([2H])[2H],NIST_XML_SetA,C2H6OS,84.17261066799998,2,0,1,17.07,-0.00529999999999986,-,-,-,-,-,-,-,-,-,-,-,163.87,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,3.28,"InChI=1S/C2H6OS/c1-4(2)3/h1-2H3/i1D3,2D3",IAZDPXIOMUYVGZ-WFGJKAKNSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 3.28)",inchikey::IAZDPXIOMUYVGZ-WFGJKAKNSA-N
1-cyclopentyl-3-butylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C2CCCC2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C14H21F6N3O4S2,473.46100000000007,6,0,5,91.19,3.7501000000000033,-,-,-,-,-,-,-,-,-,-,-,651.99,SetA,10.1016/j.fluid.2017.03.021,"Thermal properties of 1-alkyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide ionic liquids with linear, branched and cyclic alkyl substituents",Fluid Phase Equilib.,2017,Liquid,298.15,101.325,25.25,"InChI=1S/C12H21N2.C2F6NO4S2/c1-2-3-8-13-9-10-14(11-13)12-6-4-5-7-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-12H,2-8H2,1H3;/q+1;-1",IBCDWLVBHLBGCO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2017.03.021.xml,"(0.0, 0.0, 25.25)",inchikey::IBCDWLVBHLBGCO-UHFFFAOYSA-N
1-butyl-2-phenylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[nH+]c1-c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C15H17F6N3O4S2,481.44000000000005,6,0,5,101.44999999999999,3.8286000000000024,-,-,-,-,-,-,-,-,-,-,-,627.73,SetA,10.1021/acs.jced.5b00983,Physicochemical Properties of New Imidazolium-Based Ionic Liquids Containing Aromatic Group,J. Chem. Eng. Data,2016,Liquid,303.15,101.325,63.4,"InChI=1S/C13H16N2.C2F6NO4S2/c1-2-3-10-15-11-9-14-13(15)12-7-5-4-6-8-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-9,11H,2-3,10H2,1H3;/q;-1/p+1",IBEKEHXKJXTRMM-UHFFFAOYSA-O,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00983.xml,"(5.0, 0.0, 63.4)",inchikey::IBEKEHXKJXTRMM-UHFFFAOYSA-O
"1,5-dibromopentane",BrCCCCCBr,NIST_XML_SetA,C5H10Br2,229.94299999999998,4,0,0,0.0,2.9465000000000012,-,-,-,-,-,-,-,-,-,-,-,220.72,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,3.82,InChI=1S/C5H10Br2/c6-4-2-1-3-5-7/h1-5H2,IBODDUNKEPPBKW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 3.82)",inchikey::IBODDUNKEPPBKW-UHFFFAOYSA-N
2-chlorotoluene,Cc1ccccc1Cl,NIST_XML_SetA,C7H7Cl,126.586,0,0,0,0.0,2.6484200000000007,-,-,-,-,-,-,-,-,-,-,-,178.21,SetA,10.1016/j.fluid.2014.06.024,"Heat capacities of binary and ternary mixtures containing o-chlorotoluene, cyclic ether and aromatic hydrocarbons",Fluid Phase Equilib.,2014,Liquid,298.15,101.325,2.76,"InChI=1S/C7H7Cl/c1-6-4-2-3-5-7(6)8/h2-5H,1H3",IBSQPLPBRSHTTG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2014.06.024.xml,"(0.0, 0.0, 2.76)",inchikey::IBSQPLPBRSHTTG-UHFFFAOYSA-N
4-cyano-3-fluorophenyl 4-butylbenzoate,CCCCc1ccc(C(=O)Oc2ccc(C#N)c(F)c2)cc1,NIST_XML_SetA,C18H16FNO2,297.32899999999995,5,0,3,50.09,4.259180000000003,-,-,-,-,-,-,-,-,-,-,-,478.16,SetA,10.1016/j.jct.2012.03.031,Polymorphism and thermodynamic functions of liquid crystalline material 4-cyano-3-fluorophenyl 4-butylbenzoate,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,2.91,"InChI=1S/C18H16FNO2/c1-2-3-4-13-5-7-14(8-6-13)18(21)22-16-10-9-15(12-20)17(19)11-16/h5-11H,2-4H2,1H3",IBUUMDHMTARCSQ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.03.031.xml,"(0.0, 0.0, 2.91)",inchikey::IBUUMDHMTARCSQ-UHFFFAOYSA-N
1-bromo-2-chloroethane,ClCCBr,NIST_XML_SetA,C2H4BrCl,143.411,1,0,0,0.0,1.6201,-,-,-,-,-,-,-,-,-,-,-,136.89,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,2.37,InChI=1S/C2H4BrCl/c3-1-2-4/h1-2H2,IBYHHJPAARCAIE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 2.37)",inchikey::IBYHHJPAARCAIE-UHFFFAOYSA-N
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCn1c[nH+]c2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C13H15F6N3O4S2,455.40200000000004,5,0,5,101.44999999999999,3.3148000000000017,-,-,-,-,-,-,-,-,-,-,-,685.66,SetA,10.1021/acs.jced.5b00983,Physicochemical Properties of New Imidazolium-Based Ionic Liquids Containing Aromatic Group,J. Chem. Eng. Data,2016,Liquid,303.15,101.325,69.25,"InChI=1S/C11H14N2.C2F6NO4S2/c1-2-3-8-13-9-12-10-6-4-5-7-11(10)13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-7,9H,2-3,8H2,1H3;/q;-1/p+1",ICBOYXJHZXPVNE-UHFFFAOYSA-O,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00983.xml,"(5.0, 0.0, 69.25)",inchikey::ICBOYXJHZXPVNE-UHFFFAOYSA-O
1-butyl-3-methylimidazolium dicyanamide,CCCCn1cc[n+](C)c1.N#C[N-]C#N,NIST_XML_SetA,C10H15N5,205.265,3,0,3,70.49,1.43496,-,-,-,-,-,-,-,-,-,-,-,376.0,SetA,10.1021/je201334p,Article  Physical and Excess Properties of Eight Binary Mixtures Containing Water and Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C8H15N2.C2N3/c1-3-4-5-10-7-6-9(2)8-10;3-1-5-2-4/h6-8H,3-5H2,1-2H3;/q+1;-1",ICIVTHOGIQHZRY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201334p.xml,"(0.0, 0.0, 8.0)",inchikey::ICIVTHOGIQHZRY-UHFFFAOYSA-N
dimethyl carbonate,COC(=O)OC,NIST_XML_SetA,C3H6O3,90.078,0,0,3,35.53,0.39919999999999994,-,-,-,-,-,-,-,-,-,-,-,165.02,SetA,10.1016/j.tca.2004.11.022,Thermodynamic behaviour of the binary systems dimethyl carbonate + n-octane or n-nonane,Thermochim. Acta,2005,Liquid,298.15,101.325,3.3,InChI=1S/C3H6O3/c1-5-3(4)6-2/h1-2H3,IEJIGPNLZYLLBP-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2004.11.022.xml,"(0.0, 0.0, 3.3)",inchikey::IEJIGPNLZYLLBP-UHFFFAOYSA-N
3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C22H39F6N3O4S2,587.693,17,0,5,91.19,6.853200000000007,-,-,-,-,-,-,-,-,-,-,-,972.0,SetA,10.1016/j.jct.2016.02.009,Thermodynamics of long-chain 1-alkyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide ionic liquids,J. Chem. Thermodyn.,2016,Liquid,319.25,101.325,5.0,"InChI=1S/C20H39N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-22-19-18-21(2)20-22;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h18-20H,3-17H2,1-2H3;/q+1;-1",IEKPEVWFUIKZFI-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.02.009.xml,"(21.100000000000023, 0.0, 5.0)",inchikey::IEKPEVWFUIKZFI-UHFFFAOYSA-N
"3,6,9,12,15-pentaoxaheptadecane-1,17-diol",OCCOCCOCCOCCOCCOCCO,NIST_XML_SetA,C12H26O7,282.333,16,2,7,86.61000000000001,-0.9459999999999973,-,-,-,-,-,-,-,-,-,-,-,616.51719417,SetA,10.1021/acs.jced.9b00140,Heat Capacity and Phase Behavior of Selected Oligo(ethylene glycol)s,J. Chem. Eng. Data,2019,Liquid,300.0,100.0,23.862499626,"InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2",IIRDTKBZINWQAW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.9b00140.xml,"(1.8500000000000227, 1.3250000000000028, 23.862499626)",inchikey::IIRDTKBZINWQAW-UHFFFAOYSA-N
methyl nonanoate,CCCCCCCCC(=O)OC,NIST_XML_SetA,C10H20O2,172.268,7,0,2,26.3,2.910000000000001,-,-,-,-,-,-,-,-,-,-,-,346.27,SetA,10.1021/je0499364,Heat Capacity Measurements of 13 Methyl Esters of n-Carboxylic Acids from Methyloctanoate to Methyleicosanoate between 5 K and 350 K,J. Chem. Eng. Data,2004,Liquid,300.0,101.325,1.09,"InChI=1S/C10H20O2/c1-3-4-5-6-7-8-9-10(11)12-2/h3-9H2,1-2H3",IJXHLVMUNBOGRR-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0499364.xml,"(1.8500000000000227, 0.0, 1.09)",inchikey::IJXHLVMUNBOGRR-UHFFFAOYSA-N
1-bromoundecane,CCCCCCCCCCCBr,NIST_XML_SetA,C11H23Br,235.20899999999997,9,0,0,0.0,4.912100000000005,-,-,-,-,-,-,-,-,-,-,-,373.222214976,SetA,10.1007/s10765-016-2064-y,"Isobaric heat capacity, isothermal compressibility and fluctuational properties of 1- bromoalkanes",Int. J. Thermophys.,2016,Liquid,298.15,101.325,15.829250736,"InChI=1S/C11H23Br/c1-2-3-4-5-6-7-8-9-10-11-12/h2-11H2,1H3",IKPSIIAXIDAQLG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1007/s10765-016-2064-y.xml,"(0.0, 0.0, 15.829250736)",inchikey::IKPSIIAXIDAQLG-UHFFFAOYSA-N
heptane,CCCCCCC,NIST_XML_SetA,C7H16,100.20500000000001,4,0,0,0.0,2.976700000000002,-,-,-,-,-,-,-,-,-,-,-,223.91,SetA,10.1016/j.tca.2014.03.027,"THERMODYNAMICS OF MIXTURES CONTAINING AMINES. XIV. CpEm OF BENZYLAMINE WITH HEPTANE AT 293.15 K OR WITH METHANOL, 1-PROPANOL OR 1-PENTANOL AT (293.15-308.15) K",Thermochim. Acta,2014,Liquid,298.15,101.325,4.48,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",IMNFDUFMRHMDMM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2014.03.027.xml,"(0.0, 0.0, 4.48)",inchikey::IMNFDUFMRHMDMM-UHFFFAOYSA-N
N-(.beta.-aminoethyl)piperazine),NCCN1CCNCC1,NIST_XML_SetA,C6H15N3,129.20700000000002,2,2,3,41.29,-1.149699999999998,-,-,-,-,-,-,-,-,-,-,-,289.7,SetA,10.1016/j.jct.2016.08.006,"Heat capacities of aqueous binary and ternary mixtures (with piperazine) of N-(2-aminoethyl)-piperazine and N,N,N'-trimethylethylenediamine at temperatures (303.2-353.2) K",J. Chem. Thermodyn.,2016,Liquid,303.2,101.3,9.6,"InChI=1S/C6H15N3/c7-1-4-9-5-2-8-3-6-9/h8H,1-7H2",IMUDHTPIFIBORV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.08.006.xml,"(5.050000000000011, 0.025000000000005684, 9.6)",inchikey::IMUDHTPIFIBORV-UHFFFAOYSA-N
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C10H15F6N3O4S2,419.369,5,0,5,91.19,2.1719999999999997,-,-,-,-,-,-,-,-,-,-,-,565.9,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,5.0,"InChI=1S/C8H15N2.C2F6NO4S2/c1-3-4-5-10-7-6-9(2)8-10;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h6-8H,3-5H2,1-2H3;/q+1;-1",INDFXCHYORWHLQ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 5.0)",inchikey::INDFXCHYORWHLQ-UHFFFAOYSA-N
"2-amino-2-ethyl-1,3-propanediol",CCC(N)(CO)CO,NIST_XML_SetA,C5H13NO2,119.16399999999999,3,3,3,66.48,-0.9214999999999995,-,-,-,-,-,-,-,-,-,-,-,367.5,SetA,10.1016/j.fluid.2013.12.017,"Molar heat capacities of aqueous 2-amino-2-ethyl-1,3-propanediol solutions and their ternary mixtures containing piperazine or lithium salts",Fluid Phase Equilib.,2014,Liquid,303.15,101.0,15.6,"InChI=1S/C5H13NO2/c1-2-5(6,3-7)4-8/h7-8H,2-4,6H2,1H3",IOAOAKDONABGPZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2013.12.017.xml,"(5.0, 0.32500000000000284, 15.6)",inchikey::IOAOAKDONABGPZ-UHFFFAOYSA-N
1-octanamine,CCCCCCCCN,NIST_XML_SetA,C8H19N,129.247,6,1,1,26.02,2.3056,-,-,-,-,-,-,-,-,-,-,-,305.42,SetA,10.1016/j.fluid.2005.07.009,"Experimental solid liquid equilibria for systems containing alkan-1-ol + 1,3-diaminopropane Heat capacities of alkan-1-ols and amines Thermodynamic functions of dissociation and enthalpies of melting of the congruently melting compounds for the systems (alkan-1-ol + amine)",Fluid Phase Equilib.,2005,Liquid,298.16,101.325,6.11,"InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",IOQPZZOEVPZRBK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2005.07.009.xml,"(0.010000000000047748, 0.0, 6.11)",inchikey::IOQPZZOEVPZRBK-UHFFFAOYSA-N
tetrabutylphosphonium L-valinate,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCC,NIST_XML_SetA,C21H46NO2P,375.5780000000001,14,1,3,66.15,4.924000000000004,-,-,-,-,-,-,-,-,-,-,-,747.4,SetA,10.1021/je900660x,Thermophysical Properties of Amino Acid-Based Ionic Liquids,J. Chem. Eng. Data,2010,Liquid,298.15,101.325,75.5,"InChI=1S/C16H36P.C5H11NO2/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;1-3(2)4(6)5(7)8/h5-16H2,1-4H3;3-4H,6H2,1-2H3,(H,7,8)/q+1;/p-1/t;4-/m.0/s1",IOXDPECNXMWUKW-VWMHFEHESA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900660x.xml,"(0.0, 0.0, 75.5)",inchikey::IOXDPECNXMWUKW-VWMHFEHESA-M
phenyl ethanoate,CC(=O)Oc1ccccc1,NIST_XML_SetA,C8H8O2,136.14999999999998,1,0,2,26.3,1.6119,-,-,-,-,-,-,-,-,-,-,-,224.78021592,SetA,10.1021/acs.jced.7b01026,"Melting Point, Enthalpy of Fusion, and Heat Capacity Measurements of Several Polyfunctional, Industrially Important Compounds by Differential Scanning Calorimetry",J. Chem. Eng. Data,2018,Liquid,293.15,101.325,9.12191064,"InChI=1S/C8H8O2/c1-7(9)10-8-5-3-2-4-6-8/h2-6H,1H3",IPBVNPXQWQGGJP-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b01026.xml,"(5.0, 0.0, 9.12191064)",inchikey::IPBVNPXQWQGGJP-UHFFFAOYSA-N
butyl levulinate,CCCCOC(=O)CCC(C)=O,NIST_XML_SetA,C9H16O3,172.224,6,0,3,43.370000000000005,1.6988999999999999,-,-,-,-,-,-,-,-,-,-,-,336.86533224,SetA,10.1016/j.jct.2019.03.040,"Critical temperatures and pressures, heat capacities, and thermal diffusivities of levulinic acid and four n-alkyl levulinates",J. Chem. Thermodyn.,2019,Liquid,302.66,101.325,8.26663392,"InChI=1S/C9H16O3/c1-3-4-7-12-9(11)6-5-8(2)10/h3-7H2,1-2H3",ISBWNEKJSSLXOD-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2019.03.040.xml,"(4.510000000000048, 0.0, 8.26663392)",inchikey::ISBWNEKJSSLXOD-UHFFFAOYSA-N
3-methylpyridine,Cc1cccnc1,NIST_XML_SetA,C6H7N,93.129,0,0,1,12.89,1.39002,-,-,-,-,-,-,-,-,-,-,-,158.75,SetA,10.1021/je4004965,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquid and Organic Liquids: Excess Molar Volume and Excess Isentropic Compressibility,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.46,"InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3",ITQTTZVARXURQS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004965.xml,"(0.0, 0.0, 2.46)",inchikey::ITQTTZVARXURQS-UHFFFAOYSA-N
"1-methyl-3-(3,3,4,4,5,5,6,6,6-nonafluorohexyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C12H12F15N3O4S2,611.3489999999999,7,1,5,90.06,3.163000000000001,-,-,-,-,-,-,-,-,-,-,-,725.0,SetA,10.1016/j.jct.2005.03.013,"Phase transition and decomposition temperatures, heat capacities and viscosities of pyridinium ionic liquids",J. Chem. Thermodyn.,2005,Liquid,298.0,101.325,73.0,"InChI=1S/C10H11F9N2.C2F6NO4S2/c1-20-4-5-21(6-20)3-2-7(11,12)8(13,14)9(15,16)10(17,18)19;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-5H,2-3,6H2,1H3;/q;-1/p+1",IVQODHSYCBTSSC-UHFFFAOYSA-O,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.03.013.xml,"(0.14999999999997726, 0.0, 73.0)",inchikey::IVQODHSYCBTSSC-UHFFFAOYSA-O
"1,3-dimethylbenzene",Cc1cccc(C)c1,NIST_XML_SetA,C8H10,106.16799999999999,0,0,0,0.0,2.30344,-,-,-,-,-,-,-,-,-,-,-,181.379,SetA,10.1016/j.jct.2006.09.007,Thermodynamics of mixtures involving some (benzene derivatives + benzonitrile),J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,0.373,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",IVSZLXZYQVIEFR-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2006.09.007.xml,"(0.0, 0.0, 0.373)",inchikey::IVSZLXZYQVIEFR-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium methanesulfonate,CCn1cc[n+](C)c1.CS(=O)(=O)[O-],NIST_XML_SetA,C7H14N2O3S,206.267,1,0,4,66.00999999999999,-0.5061000000000002,-,-,-,-,-,-,-,-,-,-,-,345.51610362132,SetA,10.1021/je200790q,Thermophysical Characterization of Ionic Liquids Able To Dissolve Biomass,J. Chem. Eng. Data,2011,Liquid,298.15,101.325,10.36557798996,"InChI=1S/C6H11N2.CH4O3S/c1-3-8-5-4-7(2)6-8;1-5(2,3)4/h4-6H,3H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",IXLWEDFOKSJYBD-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je200790q.xml,"(0.0, 0.0, 10.36557798996)",inchikey::IXLWEDFOKSJYBD-UHFFFAOYSA-M
1-butyl-3-methylimidazolium hexafluorophosphate,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,NIST_XML_SetA,C8H15F6N2P,284.1839999999999,3,0,1,8.809999999999999,4.495100000000003,-,-,-,-,-,-,-,-,-,-,-,407.66,SetA,10.1021/je060222y,"Thermodynamic Properties of Imidazolium-Based Ionic Liquids: Densities, Heat Capacities, and Enthalpies of Fusion of [bmim][PF6] and [bmim][NTf2]",J. Chem. Eng. Data,2006,Liquid,298.15,101.325,6.32,"InChI=1S/C8H15N2.F6P/c1-3-4-5-10-7-6-9(2)8-10;1-7(2,3,4,5)6/h6-8H,3-5H2,1-2H3;/q+1;-1",IXQYBUDWDLYNMA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je060222y.xml,"(0.0, 0.0, 6.32)",inchikey::IXQYBUDWDLYNMA-UHFFFAOYSA-N
4-nonanol,CCCCCC(O)CCC,NIST_XML_SetA,C9H20O,144.258,6,1,1,20.23,2.727700000000002,-,-,-,-,-,-,-,-,-,-,-,367.848975,SetA,10.1016/j.jct.2006.10.007,Vapour pressures and heat capacity measurements on the C7 C9 secondary aliphatic alcohols,J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,15.867995,"InChI=1S/C9H20O/c1-3-5-6-8-9(10)7-4-2/h9-10H,3-8H2,1-2H3",IXUOEGRSQCCEHB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2006.10.007.xml,"(0.0, 0.0, 15.867995)",inchikey::IXUOEGRSQCCEHB-UHFFFAOYSA-N
1-methyl-1-octylpyrrolidinium bis(trifluoromethylsulfonyl)amide,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C15H28F6N2O4S2,478.521,9,0,4,82.38,4.646600000000005,-,-,-,-,-,-,-,-,-,-,-,636.426704536,SetA,10.1021/je300377a,Ultrasonic Properties of Hydrophobic Bis(trifluoromethylsulfonyl)imide-Based Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,295.04,101.325,305.2934116496,"InChI=1S/C13H28N.C2F6NO4S2/c1-3-4-5-6-7-8-11-14(2)12-9-10-13-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h3-13H2,1-2H3;/q+1;-1",IZSJXAHBNZXKSK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je300377a.xml,"(3.109999999999957, 0.0, 305.2934116496)",inchikey::IZSJXAHBNZXKSK-UHFFFAOYSA-N
